id,userId,couponId,orderId,code,status,obtainTime,useTime,expireTime,createTime,updateTime,isDelete
182,818,258,258,CODE202603000258,1,2026-03-07 07:47:00,2026-03-08 07:42:00,2026-09-03 07:42:00,2026-03-07 07:42:00,2026-03-08 07:42:00,0
183,827,261,261,CODE202603000261,0,2026-03-04 07:44:00,,2026-08-31 07:39:00,2026-03-04 07:39:00,2026-03-04 07:44:00,0
184,830,262,262,CODE202603000262,0,2026-03-03 07:43:00,,2026-08-30 07:38:00,2026-03-03 07:38:00,2026-03-03 07:43:00,0
185,833,263,263,CODE202603000263,1,2026-03-02 07:42:00,2026-03-03 07:37:00,2026-08-29 07:37:00,2026-03-02 07:37:00,2026-03-03 07:37:00,0
186,839,265,265,CODE202603000265,0,2026-02-28 07:40:00,,2026-08-27 07:35:00,2026-02-28 07:35:00,2026-02-28 07:40:00,0
187,842,266,266,CODE202603000266,3,2026-02-27 07:39:00,,2026-08-26 07:34:00,2026-02-27 07:34:00,2026-02-27 07:39:00,0
188,845,267,267,CODE202603000267,0,2026-02-26 07:38:00,,2026-08-25 07:33:00,2026-02-26 07:33:00,2026-02-26 07:38:00,0
189,848,268,268,CODE202603000268,1,2026-02-25 07:37:00,2026-02-26 07:32:00,2026-08-24 07:32:00,2026-02-25 07:32:00,2026-02-26 07:32:00,0
190,857,271,271,CODE202603000271,0,2026-02-22 07:34:00,,2026-08-21 07:29:00,2026-02-22 07:29:00,2026-02-22 07:34:00,0
191,860,272,272,CODE202603000272,0,2026-02-21 07:33:00,,2026-08-20 07:28:00,2026-02-21 07:28:00,2026-02-21 07:33:00,0
192,863,273,273,CODE202603000273,1,2026-02-20 07:32:00,2026-02-21 07:27:00,2026-08-19 07:27:00,2026-02-20 07:27:00,2026-02-21 07:27:00,0
193,869,275,275,CODE202603000275,0,2026-02-18 07:30:00,,2026-08-17 07:25:00,2026-02-18 07:25:00,2026-02-18 07:30:00,0
194,872,276,276,CODE202603000276,3,2026-02-17 07:29:00,,2026-08-16 07:24:00,2026-02-17 07:24:00,2026-02-17 07:29:00,0
195,875,277,277,CODE202603000277,0,2026-02-16 07:28:00,,2026-08-15 07:23:00,2026-02-16 07:23:00,2026-02-16 07:28:00,0
196,878,278,278,CODE202603000278,1,2026-02-15 07:27:00,2026-02-16 07:22:00,2026-08-14 07:22:00,2026-02-15 07:22:00,2026-02-16 07:22:00,0
197,887,281,281,CODE202603000281,0,2026-02-12 07:24:00,,2026-08-11 07:19:00,2026-02-12 07:19:00,2026-02-12 07:24:00,0
198,890,282,282,CODE202603000282,0,2026-02-11 07:23:00,,2026-08-10 07:18:00,2026-02-11 07:18:00,2026-02-11 07:23:00,0
199,893,283,283,CODE202603000283,1,2026-02-10 07:22:00,2026-02-11 07:17:00,2026-08-09 07:17:00,2026-02-10 07:17:00,2026-02-11 07:17:00,0
200,899,285,285,CODE202603000285,0,2026-02-08 07:20:00,,2026-08-07 07:15:00,2026-02-08 07:15:00,2026-02-08 07:20:00,0
201,902,286,286,CODE202603000286,3,2026-02-07 07:19:00,,2026-08-06 07:14:00,2026-02-07 07:14:00,2026-02-07 07:19:00,0
202,905,287,287,CODE202603000287,0,2026-02-06 07:18:00,,2026-08-05 07:13:00,2026-02-06 07:13:00,2026-02-06 07:18:00,0
203,908,288,288,CODE202603000288,1,2026-02-05 07:17:00,2026-02-06 07:12:00,2026-08-04 07:12:00,2026-02-05 07:12:00,2026-02-06 07:12:00,0
204,917,291,291,CODE202603000291,0,2026-02-02 07:14:00,,2026-08-01 07:09:00,2026-02-02 07:09:00,2026-02-02 07:14:00,0
205,920,292,292,CODE202603000292,0,2026-02-01 07:13:00,,2026-07-31 07:08:00,2026-02-01 07:08:00,2026-02-01 07:13:00,0
206,923,293,293,CODE202603000293,1,2026-01-31 07:12:00,2026-02-01 07:07:00,2026-07-30 07:07:00,2026-01-31 07:07:00,2026-02-01 07:07:00,0
207,929,295,295,CODE202603000295,0,2026-01-29 07:10:00,,2026-07-28 07:05:00,2026-01-29 07:05:00,2026-01-29 07:10:00,0
208,932,296,296,CODE202603000296,3,2026-01-28 07:09:00,,2026-07-27 07:04:00,2026-01-28 07:04:00,2026-01-28 07:09:00,0
209,935,297,297,CODE202603000297,0,2026-01-27 07:08:00,,2026-07-26 07:03:00,2026-01-27 07:03:00,2026-01-27 07:08:00,0
210,938,298,298,CODE202603000298,1,2026-01-26 07:07:00,2026-01-27 07:02:00,2026-07-25 07:02:00,2026-01-26 07:02:00,2026-01-27 07:02:00,0
211,947,301,301,CODE202603000301,0,2026-01-23 07:04:00,,2026-07-22 06:59:00,2026-01-23 06:59:00,2026-01-23 07:04:00,0
212,950,302,302,CODE202603000302,0,2026-01-22 07:03:00,,2026-07-21 06:58:00,2026-01-22 06:58:00,2026-01-22 07:03:00,0
213,953,303,303,CODE202603000303,1,2026-01-21 07:02:00,2026-01-22 06:57:00,2026-07-20 06:57:00,2026-01-21 06:57:00,2026-01-22 06:57:00,0
214,959,305,305,CODE202603000305,0,2026-01-19 07:00:00,,2026-07-18 06:55:00,2026-01-19 06:55:00,2026-01-19 07:00:00,0
215,962,306,306,CODE202603000306,3,2026-01-18 06:59:00,,2026-07-17 06:54:00,2026-01-18 06:54:00,2026-01-18 06:59:00,0
216,965,307,307,CODE202603000307,0,2026-01-17 06:58:00,,2026-07-16 06:53:00,2026-01-17 06:53:00,2026-01-17 06:58:00,0
217,968,308,308,CODE202603000308,1,2026-01-16 06:57:00,2026-01-17 06:52:00,2026-07-15 06:52:00,2026-01-16 06:52:00,2026-01-17 06:52:00,0
218,977,311,311,CODE202603000311,0,2026-01-13 06:54:00,,2026-07-12 06:49:00,2026-01-13 06:49:00,2026-01-13 06:54:00,0
219,980,312,312,CODE202603000312,0,2026-01-12 06:53:00,,2026-07-11 06:48:00,2026-01-12 06:48:00,2026-01-12 06:53:00,0
220,983,313,313,CODE202603000313,1,2026-01-11 06:52:00,2026-01-12 06:47:00,2026-07-10 06:47:00,2026-01-11 06:47:00,2026-01-12 06:47:00,0
221,989,315,315,CODE202603000315,0,2026-01-09 06:50:00,,2026-07-08 06:45:00,2026-01-09 06:45:00,2026-01-09 06:50:00,0
222,992,316,316,CODE202603000316,3,2026-01-08 06:49:00,,2026-07-07 06:44:00,2026-01-08 06:44:00,2026-01-08 06:49:00,0
223,995,317,317,CODE202603000317,0,2026-01-07 06:48:00,,2026-07-06 06:43:00,2026-01-07 06:43:00,2026-01-07 06:48:00,0
224,998,318,318,CODE202603000318,1,2026-01-06 06:47:00,2026-01-07 06:42:00,2026-07-05 06:42:00,2026-01-06 06:42:00,2026-01-07 06:42:00,0
225,1007,321,321,CODE202603000321,0,2026-01-03 06:44:00,,2026-07-02 06:39:00,2026-01-03 06:39:00,2026-01-03 06:44:00,0
226,1010,322,322,CODE202603000322,0,2026-01-02 06:43:00,,2026-07-01 06:38:00,2026-01-02 06:38:00,2026-01-02 06:43:00,0
227,1013,323,323,CODE202603000323,1,2026-01-01 06:42:00,2026-01-02 06:37:00,2026-06-30 06:37:00,2026-01-01 06:37:00,2026-01-02 06:37:00,0
228,1019,325,325,CODE202603000325,0,2025-12-30 06:40:00,,2026-06-28 06:35:00,2025-12-30 06:35:00,2025-12-30 06:40:00,0
229,1022,326,326,CODE202603000326,3,2025-12-29 06:39:00,,2026-06-27 06:34:00,2025-12-29 06:34:00,2025-12-29 06:39:00,0
230,1025,327,327,CODE202603000327,0,2025-12-28 06:38:00,,2026-06-26 06:33:00,2025-12-28 06:33:00,2025-12-28 06:38:00,0
231,1028,328,328,CODE202603000328,1,2025-12-27 06:37:00,2025-12-28 06:32:00,2026-06-25 06:32:00,2025-12-27 06:32:00,2025-12-28 06:32:00,0
232,1037,331,331,CODE202603000331,0,2025-12-24 06:34:00,,2026-06-22 06:29:00,2025-12-24 06:29:00,2025-12-24 06:34:00,0
233,1040,332,332,CODE202603000332,0,2025-12-23 06:33:00,,2026-06-21 06:28:00,2025-12-23 06:28:00,2025-12-23 06:33:00,0
234,1043,333,333,CODE202603000333,1,2025-12-22 06:32:00,2025-12-23 06:27:00,2026-06-20 06:27:00,2025-12-22 06:27:00,2025-12-23 06:27:00,0
235,1049,335,335,CODE202603000335,0,2025-12-20 06:30:00,,2026-06-18 06:25:00,2025-12-20 06:25:00,2025-12-20 06:30:00,0
236,1052,336,336,CODE202603000336,3,2025-12-19 06:29:00,,2026-06-17 06:24:00,2025-12-19 06:24:00,2025-12-19 06:29:00,0
237,1055,337,337,CODE202603000337,0,2025-12-18 06:28:00,,2026-06-16 06:23:00,2025-12-18 06:23:00,2025-12-18 06:28:00,0
238,1058,338,338,CODE202603000338,1,2025-12-17 06:27:00,2025-12-18 06:22:00,2026-06-15 06:22:00,2025-12-17 06:22:00,2025-12-18 06:22:00,0
239,1067,341,341,CODE202603000341,0,2025-12-14 06:24:00,,2026-06-12 06:19:00,2025-12-14 06:19:00,2025-12-14 06:24:00,0
240,1070,342,342,CODE202603000342,0,2025-12-13 06:23:00,,2026-06-11 06:18:00,2025-12-13 06:18:00,2025-12-13 06:23:00,0
241,1073,343,343,CODE202603000343,1,2025-12-12 06:22:00,2025-12-13 06:17:00,2026-06-10 06:17:00,2025-12-12 06:17:00,2025-12-13 06:17:00,0
242,1079,345,345,CODE202603000345,0,2025-12-10 06:20:00,,2026-06-08 06:15:00,2025-12-10 06:15:00,2025-12-10 06:20:00,0
243,1082,346,346,CODE202603000346,3,2025-12-09 06:19:00,,2026-06-07 06:14:00,2025-12-09 06:14:00,2025-12-09 06:19:00,0
244,1085,347,347,CODE202603000347,0,2025-12-08 06:18:00,,2026-06-06 06:13:00,2025-12-08 06:13:00,2025-12-08 06:18:00,0
245,1088,348,348,CODE202603000348,1,2025-12-07 06:17:00,2025-12-08 06:12:00,2026-06-05 06:12:00,2025-12-07 06:12:00,2025-12-08 06:12:00,0
246,1097,351,351,CODE202603000351,0,2025-12-04 06:14:00,,2026-06-02 06:09:00,2025-12-04 06:09:00,2025-12-04 06:14:00,0
247,1100,352,352,CODE202603000352,0,2025-12-03 06:13:00,,2026-06-01 06:08:00,2025-12-03 06:08:00,2025-12-03 06:13:00,0
248,1103,353,353,CODE202603000353,1,2025-12-02 06:12:00,2025-12-03 06:07:00,2026-05-31 06:07:00,2025-12-02 06:07:00,2025-12-03 06:07:00,0
249,1109,355,355,CODE202603000355,0,2025-11-30 06:10:00,,2026-05-29 06:05:00,2025-11-30 06:05:00,2025-11-30 06:10:00,0
250,1112,356,356,CODE202603000356,3,2025-11-29 06:09:00,,2026-05-28 06:04:00,2025-11-29 06:04:00,2025-11-29 06:09:00,0
251,1115,357,357,CODE202603000357,0,2025-11-28 06:08:00,,2026-05-27 06:03:00,2025-11-28 06:03:00,2025-11-28 06:08:00,0
252,1118,358,358,CODE202603000358,1,2025-11-27 06:07:00,2025-11-28 06:02:00,2026-05-26 06:02:00,2025-11-27 06:02:00,2025-11-28 06:02:00,0
253,1127,361,361,CODE202603000361,0,2026-03-24 06:04:00,,2026-09-20 05:59:00,2026-03-24 05:59:00,2026-03-24 06:04:00,0
254,1130,362,362,CODE202603000362,0,2026-03-23 06:03:00,,2026-09-19 05:58:00,2026-03-23 05:58:00,2026-03-23 06:03:00,0
255,1133,363,363,CODE202603000363,1,2026-03-22 06:02:00,2026-03-23 05:57:00,2026-09-18 05:57:00,2026-03-22 05:57:00,2026-03-23 05:57:00,0
256,1139,365,365,CODE202603000365,0,2026-03-20 06:00:00,,2026-09-16 05:55:00,2026-03-20 05:55:00,2026-03-20 06:00:00,0
257,1142,366,366,CODE202603000366,3,2026-03-19 05:59:00,,2026-09-15 05:54:00,2026-03-19 05:54:00,2026-03-19 05:59:00,0
258,1145,367,367,CODE202603000367,0,2026-03-18 05:58:00,,2026-09-14 05:53:00,2026-03-18 05:53:00,2026-03-18 05:58:00,0
259,1148,368,368,CODE202603000368,1,2026-03-17 05:57:00,2026-03-18 05:52:00,2026-09-13 05:52:00,2026-03-17 05:52:00,2026-03-18 05:52:00,0
260,1157,371,371,CODE202603000371,0,2026-03-14 05:54:00,,2026-09-10 05:49:00,2026-03-14 05:49:00,2026-03-14 05:54:00,0
261,1160,372,372,CODE202603000372,0,2026-03-13 05:53:00,,2026-09-09 05:48:00,2026-03-13 05:48:00,2026-03-13 05:53:00,0
262,1163,373,373,CODE202603000373,1,2026-03-12 05:52:00,2026-03-13 05:47:00,2026-09-08 05:47:00,2026-03-12 05:47:00,2026-03-13 05:47:00,0
263,1169,375,375,CODE202603000375,0,2026-03-10 05:50:00,,2026-09-06 05:45:00,2026-03-10 05:45:00,2026-03-10 05:50:00,0
264,1172,376,376,CODE202603000376,3,2026-03-09 05:49:00,,2026-09-05 05:44:00,2026-03-09 05:44:00,2026-03-09 05:49:00,0
265,1175,377,377,CODE202603000377,0,2026-03-08 05:48:00,,2026-09-04 05:43:00,2026-03-08 05:43:00,2026-03-08 05:48:00,0
266,1178,378,378,CODE202603000378,1,2026-03-07 05:47:00,2026-03-08 05:42:00,2026-09-03 05:42:00,2026-03-07 05:42:00,2026-03-08 05:42:00,0
267,1187,381,381,CODE202603000381,0,2026-03-04 05:44:00,,2026-08-31 05:39:00,2026-03-04 05:39:00,2026-03-04 05:44:00,0
268,1190,382,382,CODE202603000382,0,2026-03-03 05:43:00,,2026-08-30 05:38:00,2026-03-03 05:38:00,2026-03-03 05:43:00,0
269,1193,383,383,CODE202603000383,1,2026-03-02 05:42:00,2026-03-03 05:37:00,2026-08-29 05:37:00,2026-03-02 05:37:00,2026-03-03 05:37:00,0
270,1199,385,385,CODE202603000385,0,2026-02-28 05:40:00,,2026-08-27 05:35:00,2026-02-28 05:35:00,2026-02-28 05:40:00,0
271,1202,386,386,CODE202603000386,3,2026-02-27 05:39:00,,2026-08-26 05:34:00,2026-02-27 05:34:00,2026-02-27 05:39:00,0
272,1205,387,387,CODE202603000387,0,2026-02-26 05:38:00,,2026-08-25 05:33:00,2026-02-26 05:33:00,2026-02-26 05:38:00,0
273,1208,388,388,CODE202603000388,1,2026-02-25 05:37:00,2026-02-26 05:32:00,2026-08-24 05:32:00,2026-02-25 05:32:00,2026-02-26 05:32:00,0
274,1217,391,391,CODE202603000391,0,2026-02-22 05:34:00,,2026-08-21 05:29:00,2026-02-22 05:29:00,2026-02-22 05:34:00,0
275,1220,392,392,CODE202603000392,0,2026-02-21 05:33:00,,2026-08-20 05:28:00,2026-02-21 05:28:00,2026-02-21 05:33:00,0
276,1223,393,393,CODE202603000393,1,2026-02-20 05:32:00,2026-02-21 05:27:00,2026-08-19 05:27:00,2026-02-20 05:27:00,2026-02-21 05:27:00,0
277,1229,395,395,CODE202603000395,0,2026-02-18 05:30:00,,2026-08-17 05:25:00,2026-02-18 05:25:00,2026-02-18 05:30:00,0
278,1232,396,396,CODE202603000396,3,2026-02-17 05:29:00,,2026-08-16 05:24:00,2026-02-17 05:24:00,2026-02-17 05:29:00,0
279,1235,397,397,CODE202603000397,0,2026-02-16 05:28:00,,2026-08-15 05:23:00,2026-02-16 05:23:00,2026-02-16 05:28:00,0
280,1238,398,398,CODE202603000398,1,2026-02-15 05:27:00,2026-02-16 05:22:00,2026-08-14 05:22:00,2026-02-15 05:22:00,2026-02-16 05:22:00,0
281,1247,401,401,CODE202603000401,0,2026-02-12 05:24:00,,2026-08-11 05:19:00,2026-02-12 05:19:00,2026-02-12 05:24:00,0
282,1250,402,402,CODE202603000402,0,2026-02-11 05:23:00,,2026-08-10 05:18:00,2026-02-11 05:18:00,2026-02-11 05:23:00,0
283,1253,403,403,CODE202603000403,1,2026-02-10 05:22:00,2026-02-11 05:17:00,2026-08-09 05:17:00,2026-02-10 05:17:00,2026-02-11 05:17:00,0
284,1259,405,405,CODE202603000405,0,2026-02-08 05:20:00,,2026-08-07 05:15:00,2026-02-08 05:15:00,2026-02-08 05:20:00,0
285,1262,406,406,CODE202603000406,3,2026-02-07 05:19:00,,2026-08-06 05:14:00,2026-02-07 05:14:00,2026-02-07 05:19:00,0
286,1265,407,407,CODE202603000407,0,2026-02-06 05:18:00,,2026-08-05 05:13:00,2026-02-06 05:13:00,2026-02-06 05:18:00,0
287,1268,408,408,CODE202603000408,1,2026-02-05 05:17:00,2026-02-06 05:12:00,2026-08-04 05:12:00,2026-02-05 05:12:00,2026-02-06 05:12:00,0
288,1277,411,411,CODE202603000411,0,2026-02-02 05:14:00,,2026-08-01 05:09:00,2026-02-02 05:09:00,2026-02-02 05:14:00,0
289,1280,412,412,CODE202603000412,0,2026-02-01 05:13:00,,2026-07-31 05:08:00,2026-02-01 05:08:00,2026-02-01 05:13:00,0
290,1283,413,413,CODE202603000413,1,2026-01-31 05:12:00,2026-02-01 05:07:00,2026-07-30 05:07:00,2026-01-31 05:07:00,2026-02-01 05:07:00,0
291,1289,415,415,CODE202603000415,0,2026-01-29 05:10:00,,2026-07-28 05:05:00,2026-01-29 05:05:00,2026-01-29 05:10:00,0
292,1292,416,416,CODE202603000416,3,2026-01-28 05:09:00,,2026-07-27 05:04:00,2026-01-28 05:04:00,2026-01-28 05:09:00,0
293,1295,417,417,CODE202603000417,0,2026-01-27 05:08:00,,2026-07-26 05:03:00,2026-01-27 05:03:00,2026-01-27 05:08:00,0
294,1298,418,418,CODE202603000418,1,2026-01-26 05:07:00,2026-01-27 05:02:00,2026-07-25 05:02:00,2026-01-26 05:02:00,2026-01-27 05:02:00,0
295,1307,421,421,CODE202603000421,0,2026-01-23 05:04:00,,2026-07-22 04:59:00,2026-01-23 04:59:00,2026-01-23 05:04:00,0
296,1310,422,422,CODE202603000422,0,2026-01-22 05:03:00,,2026-07-21 04:58:00,2026-01-22 04:58:00,2026-01-22 05:03:00,0
297,1313,423,423,CODE202603000423,1,2026-01-21 05:02:00,2026-01-22 04:57:00,2026-07-20 04:57:00,2026-01-21 04:57:00,2026-01-22 04:57:00,0
298,1319,425,425,CODE202603000425,0,2026-01-19 05:00:00,,2026-07-18 04:55:00,2026-01-19 04:55:00,2026-01-19 05:00:00,0
299,1322,426,426,CODE202603000426,3,2026-01-18 04:59:00,,2026-07-17 04:54:00,2026-01-18 04:54:00,2026-01-18 04:59:00,0
300,1325,427,427,CODE202603000427,0,2026-01-17 04:58:00,,2026-07-16 04:53:00,2026-01-17 04:53:00,2026-01-17 04:58:00,0
301,1328,428,428,CODE202603000428,1,2026-01-16 04:57:00,2026-01-17 04:52:00,2026-07-15 04:52:00,2026-01-16 04:52:00,2026-01-17 04:52:00,0
302,1337,431,431,CODE202603000431,0,2026-01-13 04:54:00,,2026-07-12 04:49:00,2026-01-13 04:49:00,2026-01-13 04:54:00,0
303,1340,432,432,CODE202603000432,0,2026-01-12 04:53:00,,2026-07-11 04:48:00,2026-01-12 04:48:00,2026-01-12 04:53:00,0
304,1343,433,433,CODE202603000433,1,2026-01-11 04:52:00,2026-01-12 04:47:00,2026-07-10 04:47:00,2026-01-11 04:47:00,2026-01-12 04:47:00,0
305,1349,435,435,CODE202603000435,0,2026-01-09 04:50:00,,2026-07-08 04:45:00,2026-01-09 04:45:00,2026-01-09 04:50:00,0
306,1352,436,436,CODE202603000436,3,2026-01-08 04:49:00,,2026-07-07 04:44:00,2026-01-08 04:44:00,2026-01-08 04:49:00,0
307,1355,437,437,CODE202603000437,0,2026-01-07 04:48:00,,2026-07-06 04:43:00,2026-01-07 04:43:00,2026-01-07 04:48:00,0
308,1358,438,438,CODE202603000438,1,2026-01-06 04:47:00,2026-01-07 04:42:00,2026-07-05 04:42:00,2026-01-06 04:42:00,2026-01-07 04:42:00,0
309,1367,441,441,CODE202603000441,0,2026-01-03 04:44:00,,2026-07-02 04:39:00,2026-01-03 04:39:00,2026-01-03 04:44:00,0
310,1370,442,442,CODE202603000442,0,2026-01-02 04:43:00,,2026-07-01 04:38:00,2026-01-02 04:38:00,2026-01-02 04:43:00,0
311,1373,443,443,CODE202603000443,1,2026-01-01 04:42:00,2026-01-02 04:37:00,2026-06-30 04:37:00,2026-01-01 04:37:00,2026-01-02 04:37:00,0
312,1379,445,445,CODE202603000445,0,2025-12-30 04:40:00,,2026-06-28 04:35:00,2025-12-30 04:35:00,2025-12-30 04:40:00,0
313,1382,446,446,CODE202603000446,3,2025-12-29 04:39:00,,2026-06-27 04:34:00,2025-12-29 04:34:00,2025-12-29 04:39:00,0
314,1385,447,447,CODE202603000447,0,2025-12-28 04:38:00,,2026-06-26 04:33:00,2025-12-28 04:33:00,2025-12-28 04:38:00,0
315,1388,448,448,CODE202603000448,1,2025-12-27 04:37:00,2025-12-28 04:32:00,2026-06-25 04:32:00,2025-12-27 04:32:00,2025-12-28 04:32:00,0
316,1397,451,451,CODE202603000451,0,2025-12-24 04:34:00,,2026-06-22 04:29:00,2025-12-24 04:29:00,2025-12-24 04:34:00,0
317,1400,452,452,CODE202603000452,0,2025-12-23 04:33:00,,2026-06-21 04:28:00,2025-12-23 04:28:00,2025-12-23 04:33:00,0
318,1403,453,453,CODE202603000453,1,2025-12-22 04:32:00,2025-12-23 04:27:00,2026-06-20 04:27:00,2025-12-22 04:27:00,2025-12-23 04:27:00,0
319,1409,455,455,CODE202603000455,0,2025-12-20 04:30:00,,2026-06-18 04:25:00,2025-12-20 04:25:00,2025-12-20 04:30:00,0
320,1412,456,456,CODE202603000456,3,2025-12-19 04:29:00,,2026-06-17 04:24:00,2025-12-19 04:24:00,2025-12-19 04:29:00,0
321,1415,457,457,CODE202603000457,0,2025-12-18 04:28:00,,2026-06-16 04:23:00,2025-12-18 04:23:00,2025-12-18 04:28:00,0
322,1418,458,458,CODE202603000458,1,2025-12-17 04:27:00,2025-12-18 04:22:00,2026-06-15 04:22:00,2025-12-17 04:22:00,2025-12-18 04:22:00,0
323,1427,461,461,CODE202603000461,0,2025-12-14 04:24:00,,2026-06-12 04:19:00,2025-12-14 04:19:00,2025-12-14 04:24:00,0
324,1430,462,462,CODE202603000462,0,2025-12-13 04:23:00,,2026-06-11 04:18:00,2025-12-13 04:18:00,2025-12-13 04:23:00,0
325,1433,463,463,CODE202603000463,1,2025-12-12 04:22:00,2025-12-13 04:17:00,2026-06-10 04:17:00,2025-12-12 04:17:00,2025-12-13 04:17:00,0
326,1439,465,465,CODE202603000465,0,2025-12-10 04:20:00,,2026-06-08 04:15:00,2025-12-10 04:15:00,2025-12-10 04:20:00,0
327,1442,466,466,CODE202603000466,3,2025-12-09 04:19:00,,2026-06-07 04:14:00,2025-12-09 04:14:00,2025-12-09 04:19:00,0
328,1445,467,467,CODE202603000467,0,2025-12-08 04:18:00,,2026-06-06 04:13:00,2025-12-08 04:13:00,2025-12-08 04:18:00,0
329,1448,468,468,CODE202603000468,1,2025-12-07 04:17:00,2025-12-08 04:12:00,2026-06-05 04:12:00,2025-12-07 04:12:00,2025-12-08 04:12:00,0
330,1457,471,471,CODE202603000471,0,2025-12-04 04:14:00,,2026-06-02 04:09:00,2025-12-04 04:09:00,2025-12-04 04:14:00,0
331,1460,472,472,CODE202603000472,0,2025-12-03 04:13:00,,2026-06-01 04:08:00,2025-12-03 04:08:00,2025-12-03 04:13:00,0
332,1463,473,473,CODE202603000473,1,2025-12-02 04:12:00,2025-12-03 04:07:00,2026-05-31 04:07:00,2025-12-02 04:07:00,2025-12-03 04:07:00,0
333,1469,475,475,CODE202603000475,0,2025-11-30 04:10:00,,2026-05-29 04:05:00,2025-11-30 04:05:00,2025-11-30 04:10:00,0
334,1472,476,476,CODE202603000476,3,2025-11-29 04:09:00,,2026-05-28 04:04:00,2025-11-29 04:04:00,2025-11-29 04:09:00,0
335,1475,477,477,CODE202603000477,0,2025-11-28 04:08:00,,2026-05-27 04:03:00,2025-11-28 04:03:00,2025-11-28 04:08:00,0
336,1478,478,478,CODE202603000478,1,2025-11-27 04:07:00,2025-11-28 04:02:00,2026-05-26 04:02:00,2025-11-27 04:02:00,2025-11-28 04:02:00,0
337,1487,481,481,CODE202603000481,0,2026-03-24 04:04:00,,2026-09-20 03:59:00,2026-03-24 03:59:00,2026-03-24 04:04:00,0
338,1490,482,482,CODE202603000482,0,2026-03-23 04:03:00,,2026-09-19 03:58:00,2026-03-23 03:58:00,2026-03-23 04:03:00,0
339,1493,483,483,CODE202603000483,1,2026-03-22 04:02:00,2026-03-23 03:57:00,2026-09-18 03:57:00,2026-03-22 03:57:00,2026-03-23 03:57:00,0
340,1499,485,485,CODE202603000485,0,2026-03-20 04:00:00,,2026-09-16 03:55:00,2026-03-20 03:55:00,2026-03-20 04:00:00,0
341,1502,486,486,CODE202603000486,3,2026-03-19 03:59:00,,2026-09-15 03:54:00,2026-03-19 03:54:00,2026-03-19 03:59:00,0
342,1505,487,487,CODE202603000487,0,2026-03-18 03:58:00,,2026-09-14 03:53:00,2026-03-18 03:53:00,2026-03-18 03:58:00,0
343,1508,488,488,CODE202603000488,1,2026-03-17 03:57:00,2026-03-18 03:52:00,2026-09-13 03:52:00,2026-03-17 03:52:00,2026-03-18 03:52:00,0
344,1517,491,491,CODE202603000491,0,2026-03-14 03:54:00,,2026-09-10 03:49:00,2026-03-14 03:49:00,2026-03-14 03:54:00,0
345,1520,492,492,CODE202603000492,0,2026-03-13 03:53:00,,2026-09-09 03:48:00,2026-03-13 03:48:00,2026-03-13 03:53:00,0
346,1523,493,493,CODE202603000493,1,2026-03-12 03:52:00,2026-03-13 03:47:00,2026-09-08 03:47:00,2026-03-12 03:47:00,2026-03-13 03:47:00,0
347,1529,495,495,CODE202603000495,0,2026-03-10 03:50:00,,2026-09-06 03:45:00,2026-03-10 03:45:00,2026-03-10 03:50:00,0
348,1532,496,496,CODE202603000496,3,2026-03-09 03:49:00,,2026-09-05 03:44:00,2026-03-09 03:44:00,2026-03-09 03:49:00,0
349,1535,497,497,CODE202603000497,0,2026-03-08 03:48:00,,2026-09-04 03:43:00,2026-03-08 03:43:00,2026-03-08 03:48:00,0
350,1538,498,498,CODE202603000498,1,2026-03-07 03:47:00,2026-03-08 03:42:00,2026-09-03 03:42:00,2026-03-07 03:42:00,2026-03-08 03:42:00,0
351,1547,501,501,CODE202603000501,0,2026-03-04 03:44:00,,2026-08-31 03:39:00,2026-03-04 03:39:00,2026-03-04 03:44:00,0
352,1550,502,502,CODE202603000502,0,2026-03-03 03:43:00,,2026-08-30 03:38:00,2026-03-03 03:38:00,2026-03-03 03:43:00,0
353,1553,503,503,CODE202603000503,1,2026-03-02 03:42:00,2026-03-03 03:37:00,2026-08-29 03:37:00,2026-03-02 03:37:00,2026-03-03 03:37:00,0
354,1559,505,505,CODE202603000505,0,2026-02-28 03:40:00,,2026-08-27 03:35:00,2026-02-28 03:35:00,2026-02-28 03:40:00,0
355,1562,506,506,CODE202603000506,3,2026-02-27 03:39:00,,2026-08-26 03:34:00,2026-02-27 03:34:00,2026-02-27 03:39:00,0
356,1565,507,507,CODE202603000507,0,2026-02-26 03:38:00,,2026-08-25 03:33:00,2026-02-26 03:33:00,2026-02-26 03:38:00,0
357,1568,508,508,CODE202603000508,1,2026-02-25 03:37:00,2026-02-26 03:32:00,2026-08-24 03:32:00,2026-02-25 03:32:00,2026-02-26 03:32:00,0
358,1577,511,511,CODE202603000511,0,2026-02-22 03:34:00,,2026-08-21 03:29:00,2026-02-22 03:29:00,2026-02-22 03:34:00,0
359,1580,512,512,CODE202603000512,0,2026-02-21 03:33:00,,2026-08-20 03:28:00,2026-02-21 03:28:00,2026-02-21 03:33:00,0
360,1583,513,513,CODE202603000513,1,2026-02-20 03:32:00,2026-02-21 03:27:00,2026-08-19 03:27:00,2026-02-20 03:27:00,2026-02-21 03:27:00,0
361,1589,515,515,CODE202603000515,0,2026-02-18 03:30:00,,2026-08-17 03:25:00,2026-02-18 03:25:00,2026-02-18 03:30:00,0
